,age,education-num,race,gender,capital-gain,capital-loss,hours-per-week,income,marital-status_Divorced,marital-status_Married-AF-spouse,marital-status_Married-civ-spouse,marital-status_Married-spouse-absent,marital-status_Never-married,marital-status_Separated,marital-status_Widowed,relationship_Husband,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife
23281,30,10,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23282,29,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23283,32,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23284,47,10,1,1,7688,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23285,56,5,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23286,40,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23287,20,10,1,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23288,36,10,1,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23289,45,13,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23290,38,5,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23291,60,15,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23292,70,14,0,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23293,21,10,1,0,0,0,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23294,57,9,1,0,0,0,40,0,0,0,0,0,0,0,1,0,1,0,0,0,0
23295,33,9,1,1,0,0,48,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23296,37,9,1,1,0,1902,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23297,50,15,1,1,99999,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23298,68,10,1,1,0,2377,55,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23299,28,7,1,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23300,32,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23301,30,15,1,1,10520,0,50,1,1,0,0,0,0,0,0,0,1,0,0,0,0
23302,18,7,1,1,0,0,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23303,45,10,1,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23304,22,9,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23305,38,13,1,0,0,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23306,37,11,1,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23307,23,13,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23308,59,4,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23309,48,15,1,1,15024,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23310,53,10,1,1,15024,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23311,18,9,1,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23312,30,13,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23313,50,10,1,1,0,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23314,63,7,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23315,38,9,1,1,4064,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23316,48,5,1,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23317,60,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23318,46,9,1,0,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23319,30,9,1,1,0,0,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23320,39,13,1,1,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23321,55,10,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23322,17,7,1,1,0,0,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23323,46,13,1,1,0,0,55,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23324,50,9,1,0,0,0,65,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23325,32,13,0,1,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23326,18,9,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23327,34,9,0,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23328,50,13,1,1,0,0,45,1,1,0,0,0,0,0,0,0,1,0,0,0,0
23329,32,7,1,1,0,0,55,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23330,23,13,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23331,26,13,1,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23332,46,12,1,0,0,0,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23333,43,10,1,1,0,0,55,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23334,32,9,1,1,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23335,37,12,1,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23336,48,10,1,1,0,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23337,28,13,1,1,0,1408,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23338,43,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23339,51,6,1,0,0,0,24,0,0,0,0,0,0,0,1,0,1,0,0,0,0
23340,30,9,1,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23341,34,14,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23342,41,13,1,1,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23343,53,6,1,0,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23344,42,1,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23345,18,9,1,0,0,0,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23346,81,13,1,1,0,0,50,1,0,0,0,0,0,0,1,0,1,0,0,0,0
23347,40,11,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23348,26,13,1,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23349,20,10,1,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23350,41,9,1,0,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23351,49,14,1,1,0,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23352,22,10,1,0,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23353,46,13,1,1,0,0,45,1,1,0,0,0,0,0,0,0,1,0,0,0,0
23354,56,10,1,0,0,1980,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23355,35,9,1,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
23356,34,13,1,0,0,0,35,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23357,29,14,1,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
23358,28,8,1,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23359,35,13,1,1,0,0,37,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23360,29,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23361,21,10,1,0,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23362,52,10,1,1,0,0,95,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23363,45,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23364,43,9,0,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23365,35,9,1,0,0,0,25,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23366,21,10,1,1,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23367,35,6,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23368,30,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23369,45,9,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23370,29,10,1,0,0,0,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0
23371,29,6,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23372,33,13,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23373,17,6,0,1,0,0,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23374,52,9,1,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23375,24,10,1,0,0,0,35,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23376,32,9,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23377,40,13,1,0,4650,0,48,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23378,32,9,1,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23379,33,13,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23380,30,4,1,1,0,0,38,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23381,28,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23382,62,12,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23383,46,13,1,1,15024,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23384,32,11,1,0,0,0,64,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23385,26,9,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23386,41,13,1,1,15024,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23387,57,10,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23388,52,10,1,1,7298,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23389,35,13,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23390,19,9,1,1,0,0,16,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23391,49,13,1,1,0,0,45,1,0,0,0,0,1,0,0,0,1,0,0,0,0
23392,47,11,1,1,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23393,38,7,1,0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23394,30,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23395,32,7,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23396,32,9,1,0,0,0,50,1,0,0,1,0,0,0,0,0,0,0,0,0,1
23397,46,11,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23398,22,9,1,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23399,47,10,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23400,57,10,1,0,0,0,25,1,0,0,1,0,0,0,0,0,0,0,0,0,1
23401,47,10,0,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23402,41,13,1,1,0,0,56,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23403,36,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23404,32,13,1,1,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23405,37,7,1,1,0,0,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23406,36,9,1,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23407,64,9,1,1,2635,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23408,17,6,1,1,0,0,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23409,23,10,1,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23410,40,10,1,0,914,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23411,42,13,1,1,15024,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23412,37,9,1,1,0,0,42,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23413,35,10,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23414,56,9,1,1,0,0,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23415,37,13,1,1,0,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23416,48,16,1,1,0,0,65,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23417,24,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0
23418,33,11,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23419,34,9,0,1,0,0,42,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23420,24,13,1,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23421,49,9,1,1,99999,0,65,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23422,18,9,1,1,0,0,25,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23423,20,8,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23424,54,14,1,1,0,0,55,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23425,19,10,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23426,53,9,1,1,0,0,46,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23427,34,8,0,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23428,28,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23429,35,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23430,20,10,1,0,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23431,31,10,1,0,0,0,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23432,37,16,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23433,64,8,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23434,42,10,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23435,27,10,1,1,0,0,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23436,36,10,1,0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23437,36,10,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23438,23,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23439,46,9,1,1,3464,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23440,24,7,0,1,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23441,22,9,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23442,62,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23443,19,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23444,20,9,1,1,0,0,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23445,57,9,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23446,19,9,1,1,0,0,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23447,37,14,1,0,0,0,45,1,0,0,1,0,0,0,0,0,0,0,0,0,1
23448,35,9,1,1,0,0,65,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23449,17,8,1,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23450,36,10,1,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23451,50,10,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23452,35,9,1,0,3942,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23453,27,16,1,1,0,0,77,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23454,28,9,1,1,0,1740,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23455,29,15,1,1,99999,0,60,1,1,0,0,0,0,0,0,0,1,0,0,0,0
23456,25,9,0,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23457,47,12,1,0,0,0,67,0,0,0,0,0,0,0,1,0,1,0,0,0,0
23458,29,14,1,0,0,0,45,1,0,0,1,0,0,0,0,0,0,0,0,0,1
23459,19,9,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23460,49,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23461,31,15,1,1,0,0,25,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23462,43,12,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23463,56,7,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23464,42,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23465,45,10,1,1,0,0,56,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23466,40,13,1,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23467,44,10,1,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23468,17,6,1,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23469,36,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23470,19,10,1,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23471,53,9,1,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1
23472,72,10,1,1,0,0,35,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23473,33,10,1,0,0,0,37,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23474,17,7,1,0,0,0,25,0,0,0,0,0,1,0,0,0,0,1,0,0,0
23475,41,9,1,1,0,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23476,46,5,1,1,0,0,43,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23477,33,9,1,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23478,32,1,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23479,52,9,1,1,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23480,27,9,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23481,48,9,1,1,0,0,72,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23482,22,10,1,0,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23483,25,9,1,1,0,0,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23484,60,9,1,1,0,0,42,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23485,38,11,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23486,37,9,1,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23487,49,10,1,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23488,40,13,1,1,0,0,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23489,48,9,1,1,3103,0,46,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23490,31,10,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23491,40,9,1,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23492,25,9,1,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23493,68,13,1,1,20051,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23494,18,9,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23495,19,8,1,0,0,0,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23496,35,9,1,1,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23497,28,9,1,0,0,0,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23498,53,9,1,0,2597,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23499,33,10,1,1,0,0,41,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23500,20,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23501,45,13,1,0,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23502,36,13,1,1,0,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23503,34,10,1,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23504,32,10,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23505,19,10,1,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23506,24,9,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23507,34,10,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23508,32,9,1,0,0,0,35,0,0,0,0,0,1,0,0,0,0,1,0,0,0
23509,37,9,1,1,0,0,45,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23510,31,10,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23511,21,10,1,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23512,47,9,1,1,0,0,85,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23513,23,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23514,33,14,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23515,17,9,1,1,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23516,67,9,1,1,0,0,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23517,57,14,1,1,0,0,55,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23518,17,7,1,1,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23519,53,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23520,25,10,1,1,3103,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23521,24,9,1,1,0,0,49,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23522,48,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23523,51,14,1,1,0,1887,47,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23524,38,9,0,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23525,51,9,1,1,0,0,46,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23526,18,9,1,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23527,23,10,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23528,42,10,1,1,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23529,34,9,1,0,0,0,35,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23530,39,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23531,20,9,1,1,0,0,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23532,39,10,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23533,21,10,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23534,26,4,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23535,54,10,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23536,34,10,1,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23537,32,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23538,59,4,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23539,54,13,1,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23540,54,13,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23541,67,9,1,0,991,0,18,0,0,0,0,0,0,0,1,0,1,0,0,0,0
23542,33,9,1,1,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23543,37,9,1,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23544,47,13,1,0,0,0,25,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23545,51,9,1,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23546,45,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23547,19,9,1,0,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23548,58,16,1,1,0,0,24,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23549,27,9,0,1,3325,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23550,36,10,1,0,0,1617,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23551,20,12,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23552,51,9,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23553,45,14,1,0,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23554,32,9,1,1,3887,0,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23555,59,9,0,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23556,45,13,1,1,0,0,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23557,43,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23558,54,6,1,1,14344,0,68,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23559,20,10,1,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23560,29,13,0,0,0,0,42,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23561,28,7,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23562,18,7,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23563,49,13,1,0,0,0,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23564,46,9,1,1,0,0,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23565,58,9,0,1,0,0,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23566,56,13,1,0,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23567,41,12,0,0,0,0,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23568,50,15,1,1,0,2415,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23569,74,10,1,1,0,1648,35,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23570,30,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23571,62,9,0,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23572,19,9,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23573,29,9,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23574,20,10,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0
23575,36,4,1,1,0,0,35,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23576,36,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23577,51,12,1,0,0,1628,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23578,37,10,1,1,4386,0,50,1,0,0,1,0,0,0,0,1,0,0,0,0,0
23579,29,9,1,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23580,17,6,1,1,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23581,18,9,1,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23582,40,13,1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23583,26,13,1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23584,42,10,1,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23585,32,9,1,1,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23586,33,5,1,1,0,0,40,0,0,0,1,0,0,0,0,0,0,1,0,0,0
